2014-12-29 17:11:39.762	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration serializable -> org.hibernate.type.SerializableType@6386ec27
2014-12-29 17:11:39.765	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration object -> org.hibernate.type.ObjectType@63f3a370
2014-12-29 17:11:39.766	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@63f3a370
2014-12-29 17:11:39.767	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@27e28
2014-12-29 17:11:39.767	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@23a87419
2014-12-29 17:11:39.768	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@85e2799
2014-12-29 17:11:39.768	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@5d79b219
2014-12-29 17:11:39.769	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@609bb740
2014-12-29 17:11:39.769	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@f1bfc4d
2014-12-29 17:11:39.770	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@76512afa
2014-12-29 17:11:39.770	DEBUG	[AWT-EventQueue-0]	CLASE: BasicTypeRegistry	 METODO: register	LINEA:146	MSJE:Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4adcbfc5
2014-12-29 17:11:39.789	 INFO	[AWT-EventQueue-0]	CLASE: JavaReflectionManager	 METODO: <clinit>	LINEA:66	MSJE:HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
2014-12-29 17:11:39.802	DEBUG	[AWT-EventQueue-0]	CLASE: DefaultIdentifierGeneratorFactory	 METODO: register	LINEA:93	MSJE:Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2014-12-29 17:11:39.803	DEBUG	[AWT-EventQueue-0]	CLASE: DefaultIdentifierGeneratorFactory	 METODO: register	LINEA:93	MSJE:Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2014-12-29 17:11:39.804	DEBUG	[AWT-EventQueue-0]	CLASE: DefaultIdentifierGeneratorFactory	 METODO: register	LINEA:93	MSJE:Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
